block_idx,model_ns,block_ns,frames_processed,overrun,warmup
2711,13417,18000,16,0,0
2712,13125,17625,16,0,0
2713,13292,17792,16,0,0
2714,13333,17917,16,0,0
2715,13375,17875,16,0,0
2716,13292,17834,16,0,0
2717,13375,17958,16,0,0
2718,13208,17750,16,0,0
2719,13334,17875,16,0,0
2720,13250,17709,16,0,0
2721,13208,17750,16,0,0
2722,13375,17958,16,0,0
2723,13375,17875,16,0,0
2724,13375,17917,16,0,0
2725,13375,18000,16,0,0
2726,13334,17959,16,0,0
2727,13208,17792,16,0,0
2728,13208,17833,16,0,0
2729,13333,17917,16,0,0
2730,13208,17834,16,0,0
2731,13375,17917,16,0,0
2732,13250,17833,16,0,0
2733,13333,17917,16,0,0
2734,13375,17917,16,0,0
2735,13291,17917,16,0,0
2736,13375,17959,16,0,0
2737,13250,17833,16,0,0
2738,13250,17792,16,0,0
2739,13250,17834,16,0,0
2740,13208,17750,16,0,0
2741,13292,17833,16,0,0
2742,13375,17958,16,0,0
2743,13209,17791,16,0,0
2744,13375,18041,16,0,0
2745,13292,17917,16,0,0
2746,13333,17916,16,0,0
2747,13208,17709,16,0,0
2748,13209,17750,16,0,0
2749,13167,17708,16,0,0
2750,13125,17625,16,0,0
2751,13416,17958,16,0,0
2752,13542,18125,16,0,0
2753,13375,17833,16,0,0
2754,13375,18000,16,0,0
2755,13458,18125,16,0,0
2756,13291,17833,16,0,0
2757,13375,17875,16,0,0
2758,13167,17750,16,0,0
2759,13417,18041,16,0,0
2760,13167,17667,16,0,0
2761,13292,17791,16,0,0
2762,13167,17584,16,0,0
2763,14458,19083,16,0,0
2764,13916,18541,16,0,0
2765,13792,18417,16,0,0
2766,13375,18084,16,0,0
2767,13292,17875,16,0,0
2768,13209,17750,16,0,0
2769,13292,17791,16,0,0
2770,13000,17584,16,0,0
2771,13166,17750,16,0,0
2772,13375,17792,16,0,0
2773,13208,17791,16,0,0
2774,13333,17958,16,0,0
2775,13416,17958,16,0,0
2776,13209,17667,16,0,0
2777,13500,18334,16,0,0
2778,13375,18084,16,0,0
2779,13166,17667,16,0,0
2780,13166,17791,16,0,0
2781,13125,17625,16,0,0
2782,13167,17667,16,0,0
2783,13000,17583,16,0,0
2784,13208,17750,16,0,0
2785,13292,17750,16,0,0
2786,13292,17708,16,0,0
2787,13083,17542,16,0,0
2788,14584,19458,16,0,0
2789,14167,19000,16,0,0
2790,14250,18791,16,0,0
2791,13375,18000,16,0,0
2792,13375,18041,16,0,0
2793,13542,18125,16,0,0
2794,13292,17875,16,0,0
2795,13375,17958,16,0,0
2796,13416,17958,16,0,0
2797,13375,17916,16,0,0
2798,13333,18000,16,0,0
2799,13292,17916,16,0,0
2800,13375,17959,16,0,0
2801,13459,18000,16,0,0
2802,13250,17750,16,0,0
2803,13333,17917,16,0,0
2804,13250,17708,16,0,0
2805,13292,17958,16,0,0
2806,13375,17958,16,0,0
2807,13250,17750,16,0,0
2808,13375,17958,16,0,0
2809,13209,17792,16,0,0
2810,13750,18417,16,0,0
2811,13250,17792,16,0,0
2812,13291,17917,16,0,0
2813,13250,17792,16,0,0
2814,13333,17916,16,0,0
2815,13666,18166,16,0,0
2816,13333,17750,16,0,0
2817,13292,17833,16,0,0
2818,13375,17958,16,0,0
2819,13375,17958,16,0,0
2820,13459,17958,16,0,0
2821,13375,17875,16,0,0
2822,13459,17958,16,0,0
2823,13041,17667,16,0,0
2824,13291,17917,16,0,0
2825,13458,17916,16,0,0
2826,13291,17917,16,0,0
2827,13250,17792,16,0,0
2828,13291,17833,16,0,0
2829,13625,18500,16,0,0
2830,13291,17875,16,0,0
2831,13416,17958,16,0,0
2832,13417,18000,16,0,0
2833,13333,17833,16,0,0
2834,13334,17959,16,0,0
2835,13250,17792,16,0,0
2836,13292,17875,16,0,0
2837,13209,17833,16,0,0
2838,13208,17709,16,0,0
2839,13292,17834,16,0,0
2840,13250,17833,16,0,0
2841,13083,17875,16,0,0
2842,13458,18084,16,0,0
2843,13375,18000,16,0,0
2844,13291,17791,16,0,0
2845,13250,18042,16,0,0
2846,13417,17916,16,0,0
2847,13292,18208,16,0,0
2848,13167,17709,16,0,0
2849,13333,18000,16,0,0
2850,13250,17875,16,0,0
2851,13250,17750,16,0,0
2852,13334,17875,16,0,0
2853,13250,17834,16,0,0
2854,13459,18125,16,0,0
2855,13375,17958,16,0,0
2856,13375,18000,16,0,0
2857,13208,17750,16,0,0
2858,13458,18000,16,0,0
2859,13292,17875,16,0,0
2860,13375,17917,16,0,0
2861,13375,17875,16,0,0
2862,13250,17792,16,0,0
2863,13333,17875,16,0,0
2864,13208,17833,16,0,0
2865,13459,18083,16,0,0
2866,13250,17916,16,0,0
2867,13250,17875,16,0,0
2868,13375,17833,16,0,0
2869,13334,17792,16,0,0
2870,13167,17625,16,0,0
2871,13375,18083,16,0,0
2872,13375,17958,16,0,0
2873,13208,17708,16,0,0
2874,13459,18083,16,0,0
2875,13125,17708,16,0,0
2876,13542,18125,16,0,0
2877,13208,17708,16,0,0
2878,13333,17875,16,0,0
2879,13250,17791,16,0,0
2880,13250,17916,16,0,0
2881,13458,18042,16,0,0
2882,13250,17750,16,0,0
2883,13625,18209,16,0,0
2884,13250,17833,16,0,0
2885,13291,17791,16,0,0
2886,13333,17875,16,0,0
2887,13333,17875,16,0,0
2888,13333,17875,16,0,0
2889,13334,17917,16,0,0
2890,13334,17875,16,0,0
2891,13500,18084,16,0,0
2892,13375,17917,16,0,0
2893,13458,18042,16,0,0
2894,13375,17916,16,0,0
2895,13416,17958,16,0,0
2896,13250,17792,16,0,0
2897,13292,17792,16,0,0
2898,13375,17875,16,0,0
2899,13334,17833,16,0,0
2900,13291,17834,16,0,0
2901,13250,17750,16,0,0
2902,13292,17833,16,0,0
2903,13209,17750,16,0,0
2904,13250,17792,16,0,0
2905,13208,17750,16,0,0
2906,13208,17791,16,0,0
2907,13417,18000,16,0,0
2908,13250,17875,16,0,0
2909,13416,18000,16,0,0
2910,13292,17792,16,0,0
2911,13333,17833,16,0,0
2912,13333,17917,16,0,0
2913,13250,17792,16,0,0
2914,13208,17750,16,0,0
2915,13417,17958,16,0,0
2916,13292,17917,16,0,0
2917,13334,17959,16,0,0
2918,13333,17959,16,0,0
2919,13250,17750,16,0,0
2920,13625,18667,16,0,0
2921,13583,18375,16,0,0
2922,13209,17750,16,0,0
2923,13333,18000,16,0,0
2924,13084,17625,16,0,0
2925,13291,17875,16,0,0
2926,13375,17959,16,0,0
2927,13458,18000,16,0,0
2928,13209,17791,16,0,0
2929,13375,18000,16,0,0
2930,13250,17875,16,0,0
2931,14500,56792,16,0,0
2932,13417,17959,16,0,0
2933,13291,17834,16,0,0
2934,13333,17875,16,0,0
2935,13333,17834,16,0,0
2936,13458,17959,16,0,0
2937,13417,18000,16,0,0
2938,13250,17833,16,0,0
2939,13375,17875,16,0,0
2940,13208,17667,16,0,0
2941,13334,17916,16,0,0
2942,51208,55875,16,0,0
2943,13500,18084,16,0,0
2944,13250,18125,16,0,0
2945,13417,17959,16,0,0
2946,13333,17958,16,0,0
2947,13250,17750,16,0,0
2948,13416,18000,16,0,0
2949,13250,17792,16,0,0
2950,13333,17875,16,0,0
2951,13291,17833,16,0,0
2952,13333,17958,16,0,0
2953,13375,18000,16,0,0
2954,13334,17875,16,0,0
2955,13250,17833,16,0,0
2956,13167,17792,16,0,0
2957,13042,17667,16,0,0
2958,13167,17584,16,0,0
2959,13125,17625,16,0,0
2960,13083,17500,16,0,0
2961,13125,17541,16,0,0
2962,13208,17666,16,0,0
2963,13042,17583,16,0,0
2964,13125,17583,16,0,0
2965,14708,19333,16,0,0
2966,13542,18500,16,0,0
2967,13625,18250,16,0,0
2968,13667,18459,16,0,0
2969,13500,18042,16,0,0
2970,13250,17833,16,0,0
2971,13333,18000,16,0,0
2972,13167,17709,16,0,0
2973,13250,17708,16,0,0
2974,13209,17708,16,0,0
2975,13500,18208,16,0,0
2976,13459,18083,16,0,0
2977,13209,17667,16,0,0
2978,13542,18125,16,0,0
2979,13667,18167,16,0,0
2980,13875,18750,16,0,0
2981,13291,17833,16,0,0
2982,13291,17833,16,0,0
2983,13416,17958,16,0,0
2984,13250,18041,16,0,0
2985,13375,17916,16,0,0
2986,13167,17750,16,0,0
2987,13417,18708,16,0,0
2988,13542,18333,16,0,0
2989,13167,17708,16,0,0
2990,13542,18041,16,0,0
2991,13209,17709,16,0,0
2992,13542,18084,16,0,0
2993,13125,17500,16,0,0
2994,13416,18083,16,0,0
2995,13167,17750,16,0,0
2996,13375,17875,16,0,0
2997,13250,17833,16,0,0
2998,13333,17917,16,0,0
2999,13333,17792,16,0,0
3000,13292,17958,16,0,0
3001,13417,17958,16,0,0
3002,13334,18000,16,0,0
3003,13208,17792,16,0,0
3004,13250,17833,16,0,0
3005,13750,18417,16,0,0
3006,13250,17792,16,0,0
3007,13500,18042,16,0,0
3008,13458,17958,16,0,0
3009,13459,18083,16,0,0
3010,13375,17875,16,0,0
3011,13375,17875,16,0,0
3012,13292,17833,16,0,0
3013,13417,18042,16,0,0
3014,13458,18167,16,0,0
3015,13458,18000,16,0,0
3016,13333,18000,16,0,0
3017,13166,17667,16,0,0
3018,13209,17791,16,0,0
3019,13292,17875,16,0,0
3020,13417,17958,16,0,0
3021,13333,17917,16,0,0
3022,13458,18042,16,0,0
3023,13250,17750,16,0,0
3024,13542,18083,16,0,0
3025,13334,17959,16,0,0
3026,13500,18083,16,0,0
3027,13250,17833,16,0,0
3028,13459,17916,16,0,0
3029,13417,17958,16,0,0
3030,13250,17834,16,0,0
3031,13250,17834,16,0,0
3032,13458,18000,16,0,0
3033,13250,17791,16,0,0
3034,13333,17833,16,0,0
3035,13333,17875,16,0,0
3036,13334,17875,16,0,0
3037,13125,17625,16,0,0
3038,13209,17750,16,0,0
3039,14750,19292,16,0,0
3040,13792,18292,16,0,0
3041,13417,18084,16,0,0
3042,13375,18209,16,0,0
3043,13166,17834,16,0,0
3044,13084,17625,16,0,0
3045,13500,18042,16,0,0
3046,13083,17709,16,0,0
3047,13791,18375,16,0,0
3048,13917,18542,16,0,0
3049,13417,17917,16,0,0
3050,13209,17666,16,0,0
3051,13125,17625,16,0,0
3052,14375,19292,16,0,0
3053,16375,21000,16,0,0
3054,14459,19417,16,0,0
3055,13417,18250,16,0,0
3056,13416,18209,16,0,0
3057,13291,17833,16,0,0
3058,13166,18000,16,0,0
3059,13333,18125,16,0,0
3060,13459,18542,16,0,0
3061,13500,18042,16,0,0
3062,13208,18000,16,0,0
3063,13250,18083,16,0,0
3064,13250,18167,16,0,0
3065,13333,17833,16,0,0
3066,13334,17916,16,0,0
3067,13333,18000,16,0,0
3068,13334,17959,16,0,0
3069,13417,18042,16,0,0
3070,13291,17833,16,0,0
3071,13458,18000,16,0,0
3072,13375,17834,16,0,0
3073,13333,18041,16,0,0
3074,13333,17875,16,0,0
3075,13167,17791,16,0,0
3076,13459,17958,16,0,0
3077,13209,17792,16,0,0
3078,13167,17792,16,0,0
3079,13209,17792,16,0,0
3080,13416,17958,16,0,0
3081,13333,17834,16,0,0
3082,13125,17667,16,0,0
3083,13292,17791,16,0,0
3084,13250,17750,16,0,0
3085,13208,17791,16,0,0
3086,13334,17958,16,0,0
3087,13291,17958,16,0,0
3088,13459,18125,16,0,0
3089,13333,18208,16,0,0
3090,13333,17917,16,0,0
3091,13292,17959,16,0,0
3092,13333,17833,16,0,0
3093,13417,18041,16,0,0
3094,13292,17875,16,0,0
3095,13083,17584,16,0,0
3096,13291,17875,16,0,0
3097,13375,17917,16,0,0
3098,13708,18292,16,0,0
3099,13583,18208,16,0,0
3100,13333,18000,16,0,0
3101,13334,18125,16,0,0
3102,13416,17916,16,0,0
3103,13250,17750,16,0,0
3104,13334,17875,16,0,0
3105,13333,17833,16,0,0
3106,13334,18000,16,0,0
3107,13208,17917,16,0,0
3108,13459,18000,16,0,0
3109,13458,18125,16,0,0
3110,13417,18000,16,0,0
3111,13375,17875,16,0,0
3112,13583,18208,16,0,0
3113,13292,17875,16,0,0
3114,13333,17917,16,0,0
3115,13334,17917,16,0,0
3116,13250,17834,16,0,0
3117,13250,17667,16,0,0
3118,13333,17917,16,0,0
3119,13458,18125,16,0,0
3120,13333,17959,16,0,0
3121,13417,18000,16,0,0
3122,13416,18000,16,0,0
3123,13416,17917,16,0,0
3124,13250,17792,16,0,0
3125,13292,17792,16,0,0
3126,13458,18084,16,0,0
3127,13291,17833,16,0,0
3128,13583,18291,16,0,0
3129,13334,17916,16,0,0
3130,13416,18042,16,0,0
3131,13292,18166,16,0,0
3132,13250,17875,16,0,0
3133,13500,18083,16,0,0
3134,13292,17792,16,0,0
3135,13875,18458,16,0,0
3136,13208,17875,16,0,0
3137,13417,18083,16,0,0
3138,13250,17791,16,0,0
3139,13333,17875,16,0,0
3140,13375,17916,16,0,0
3141,13333,17959,16,0,0
3142,13375,17917,16,0,0
3143,13250,17750,16,0,0
3144,13292,17916,16,0,0
3145,13334,18000,16,0,0
3146,13334,17875,16,0,0
3147,13375,17875,16,0,0
3148,13625,18292,16,0,0
3149,13583,18250,16,0,0
3150,13208,17792,16,0,0
3151,13292,17708,16,0,0
3152,13375,18000,16,0,0
3153,13375,17917,16,0,0
3154,13334,17959,16,0,0
3155,13291,17917,16,0,0
3156,13625,18166,16,0,0
3157,13500,18083,16,0,0
3158,13334,18000,16,0,0
3159,13917,18583,16,0,0
3160,13417,17834,16,0,0
3161,13666,18250,16,0,0
3162,13750,18417,16,0,0
3163,13750,18375,16,0,0
3164,13334,17916,16,0,0
3165,13583,18209,16,0,0
3166,13500,17958,16,0,0
3167,13375,17917,16,0,0
3168,13833,18375,16,0,0
3169,13042,17583,16,0,0
3170,13250,17792,16,0,0
3171,13250,17750,16,0,0
3172,13083,17625,16,0,0
3173,13125,17666,16,0,0
3174,16000,20917,16,0,0
3175,13458,17959,16,0,0
3176,13500,18209,16,0,0
3177,13291,18042,16,0,0
3178,13542,18125,16,0,0
3179,13375,17917,16,0,0
3180,13417,18000,16,0,0
3181,13250,17792,16,0,0
3182,13250,17875,16,0,0
3183,13542,18125,16,0,0
3184,13291,17917,16,0,0
3185,13334,17958,16,0,0
3186,13333,18000,16,0,0
3187,13500,18000,16,0,0
3188,13333,17916,16,0,0
3189,13250,17750,16,0,0
3190,13291,17959,16,0,0
3191,13333,17833,16,0,0
3192,13291,17917,16,0,0
3193,13250,17875,16,0,0
3194,13208,17875,16,0,0
3195,13500,18041,16,0,0
3196,13458,18041,16,0,0
3197,13375,17875,16,0,0
3198,13333,18000,16,0,0
3199,13417,18042,16,0,0
3200,13208,17750,16,0,0
3201,13208,17750,16,0,0
3202,13458,17958,16,0,0
3203,13417,17959,16,0,0
3204,13375,17917,16,0,0
3205,13375,18042,16,0,0
3206,13417,17917,16,0,0
3207,13333,17917,16,0,0
3208,13334,17959,16,0,0
3209,13416,18042,16,0,0
3210,13417,17834,16,0,0
3211,13250,17792,16,0,0
3212,13375,17917,16,0,0
3213,13417,18000,16,0,0
3214,13167,17750,16,0,0
3215,13292,17917,16,0,0
3216,13375,18000,16,0,0
3217,13167,17708,16,0,0
3218,13375,17834,16,0,0
3219,13459,18083,16,0,0
3220,13209,17791,16,0,0
3221,13417,17916,16,0,0
3222,13334,17834,16,0,0
3223,13417,17834,16,0,0
3224,13333,17834,16,0,0
3225,13458,18000,16,0,0
3226,13458,17959,16,0,0
3227,13208,17750,16,0,0
3228,13417,18000,16,0,0
3229,13667,18417,16,0,0
3230,13292,17834,16,0,0
3231,13500,18167,16,0,0
3232,13541,18167,16,0,0
3233,13500,18042,16,0,0
3234,13625,18291,16,0,0
3235,13333,17833,16,0,0
3236,13458,17917,16,0,0
3237,13334,17834,16,0,0
3238,13209,17875,16,0,0
3239,13375,17958,16,0,0
3240,13292,17958,16,0,0
3241,13500,18083,16,0,0
3242,13292,17750,16,0,0
3243,13292,17875,16,0,0
3244,13375,17917,16,0,0
3245,13167,17708,16,0,0
3246,13500,18209,16,0,0
3247,13334,17875,16,0,0
3248,13166,17750,16,0,0
3249,13250,17917,16,0,0
3250,13375,17917,16,0,0
3251,13250,17833,16,0,0
3252,13666,18208,16,0,0
3253,13292,17833,16,0,0
3254,13458,18084,16,0,0
3255,13291,17917,16,0,0
3256,13417,17958,16,0,0
3257,13334,17958,16,0,0
3258,13167,17750,16,0,0
3259,13375,17917,16,0,0
3260,13417,18042,16,0,0
3261,13333,17917,16,0,0
3262,13292,17875,16,0,0
3263,13334,18000,16,0,0
3264,13250,17875,16,0,0
3265,13334,17875,16,0,0
3266,13333,17917,16,0,0
3267,13334,17916,16,0,0
3268,13542,18125,16,0,0
3269,13208,17792,16,0,0
3270,13416,17959,16,0,0
3271,13416,18000,16,0,0
3272,13291,17875,16,0,0
3273,13417,18083,16,0,0
3274,13417,18042,16,0,0
3275,13459,17959,16,0,0
3276,13333,17916,16,0,0
3277,13500,18125,16,0,0
3278,13333,17833,16,0,0
3279,13416,18042,16,0,0
3280,13417,17958,16,0,0
3281,13417,17917,16,0,0
3282,13250,17833,16,0,0
3283,13250,17750,16,0,0
3284,13375,18000,16,0,0
3285,13500,18000,16,0,0
3286,13417,17958,16,0,0
3287,13417,17917,16,0,0
3288,13208,17750,16,0,0
3289,13334,17833,16,0,0
3290,13291,17959,16,0,0
3291,13458,18042,16,0,0
3292,13375,17959,16,0,0
3293,13292,17833,16,0,0
3294,13334,17916,16,0,0
3295,13375,18084,16,0,0
3296,13250,17833,16,0,0
3297,13250,17666,16,0,0
3298,13334,17833,16,0,0
3299,13292,17833,16,0,0
3300,13208,17667,16,0,0
3301,13416,17917,16,0,0
3302,13417,18041,16,0,0
3303,13375,17875,16,0,0
3304,13334,17875,16,0,0
3305,13416,17875,16,0,0
3306,13375,17917,16,0,0
3307,13291,17833,16,0,0
3308,13333,17792,16,0,0
3309,13166,17791,16,0,0
3310,13292,17792,16,0,0
3311,13291,17834,16,0,0
3312,13333,17917,16,0,0
3313,13250,17834,16,0,0
3314,13875,18750,16,0,0
3315,13917,18542,16,0,0
3316,14250,19000,16,0,0
3317,13834,18459,16,0,0
3318,13375,17917,16,0,0
3319,13500,18083,16,0,0
3320,13333,17875,16,0,0
3321,13542,18166,16,0,0
3322,13375,17875,16,0,0
3323,13583,18208,16,0,0
3324,13291,17916,16,0,0
3325,13291,17875,16,0,0
3326,13292,17917,16,0,0
3327,13333,17917,16,0,0
3328,13875,18917,16,0,0
3329,13875,18500,16,0,0
3330,13584,18125,16,0,0
3331,13291,18125,16,0,0
3332,13333,18084,16,0,0
3333,13292,17916,16,0,0
3334,13416,17958,16,0,0
3335,13417,18042,16,0,0
3336,13250,17792,16,0,0
3337,13250,18000,16,0,0
3338,13292,17792,16,0,0
3339,13417,17958,16,0,0
3340,13417,17916,16,0,0
3341,13250,17875,16,0,0
3342,13375,18000,16,0,0
3343,13333,17958,16,0,0
3344,13250,17833,16,0,0
3345,13459,18041,16,0,0
3346,13375,18042,16,0,0
3347,13417,18000,16,0,0
3348,13333,17875,16,0,0
3349,13292,17916,16,0,0
3350,13334,18000,16,0,0
3351,13416,17916,16,0,0
3352,13375,17917,16,0,0
3353,13333,17917,16,0,0
3354,13292,18000,16,0,0
3355,13208,18167,16,0,0
3356,13375,18209,16,0,0
3357,13250,18334,16,0,0
3358,13459,18125,16,0,0
3359,13292,17917,16,0,0
3360,13375,18000,16,0,0
3361,13792,19250,16,0,0
3362,13583,18167,16,0,0
3363,13250,17875,16,0,0
3364,13334,17916,16,0,0
3365,13458,18084,16,0,0
3366,13292,17916,16,0,0
3367,13125,17709,16,0,0
3368,13375,17958,16,0,0
3369,13333,17959,16,0,0
3370,13334,17833,16,0,0
3371,13500,18166,16,0,0
3372,49625,54500,16,0,0
3373,13291,17791,16,0,0
3374,13250,17875,16,0,0
3375,13250,17792,16,0,0
3376,13167,18417,16,0,0
3377,13417,17958,16,0,0
3378,13458,17958,16,0,0
3379,13292,17709,16,0,0
3380,13291,17875,16,0,0
3381,13208,17750,16,0,0
3382,13500,18041,16,0,0
3383,49375,54041,16,0,0
3384,13583,18083,16,0,0
3385,13333,18000,16,0,0
3386,13209,17875,16,0,0
3387,13542,18125,16,0,0
3388,13250,17833,16,0,0
3389,13333,17875,16,0,0
3390,13291,17875,16,0,0
3391,13291,17958,16,0,0
3392,13333,17833,16,0,0
3393,13417,18041,16,0,0
3394,13250,17875,16,0,0
3395,13958,18542,16,0,0
3396,13250,17791,16,0,0
3397,13459,18083,16,0,0
3398,13292,17834,16,0,0
3399,13541,18042,16,0,0
3400,13500,18083,16,0,0
3401,13458,18000,16,0,0
3402,13291,17875,16,0,0
3403,13334,17875,16,0,0
3404,13458,18042,16,0,0
3405,13416,17875,16,0,0
3406,13542,18167,16,0,0
3407,13208,17834,16,0,0
3408,13333,17875,16,0,0
3409,13375,17958,16,0,0
3410,13250,17791,16,0,0
3411,13417,18042,16,0,0
3412,13459,18084,16,0,0
3413,13417,17917,16,0,0
3414,13334,17875,16,0,0
3415,13417,17916,16,0,0
3416,13208,17750,16,0,0
3417,13500,18042,16,0,0
3418,13417,18041,16,0,0
3419,13334,17917,16,0,0
3420,13416,17917,16,0,0
3421,13459,18167,16,0,0
3422,13291,17875,16,0,0
3423,13167,17750,16,0,0
3424,13208,17792,16,0,0
3425,13292,17916,16,0,0
3426,13125,17708,16,0,0
3427,13333,17750,16,0,0
3428,13458,18125,16,0,0
3429,13166,17709,16,0,0
3430,13292,17791,16,0,0
3431,13375,18042,16,0,0
3432,13333,17875,16,0,0
3433,13375,17916,16,0,0
3434,13208,17750,16,0,0
3435,13167,17625,16,0,0
3436,13417,18042,16,0,0
3437,13250,17917,16,0,0
3438,13458,18042,16,0,0
3439,13375,17958,16,0,0
3440,13375,17917,16,0,0
3441,13209,17750,16,0,0
3442,13583,18166,16,0,0
3443,13375,17917,16,0,0
3444,13250,17792,16,0,0
3445,13333,17875,16,0,0
3446,13375,18000,16,0,0
3447,13375,17916,16,0,0
3448,13334,17833,16,0,0
3449,13292,17875,16,0,0
3450,13459,18125,16,0,0
3451,13459,18000,16,0,0
3452,13458,18041,16,0,0
3453,13167,17750,16,0,0
3454,13375,18000,16,0,0
3455,13250,17833,16,0,0
3456,13292,17917,16,0,0
3457,13250,17750,16,0,0
3458,13292,17833,16,0,0
3459,13209,17750,16,0,0
3460,13417,18000,16,0,0
3461,13334,17958,16,0,0
3462,13250,17833,16,0,0
3463,13375,17875,16,0,0
3464,13333,17917,16,0,0
3465,13458,18125,16,0,0
3466,13250,17750,16,0,0
3467,13500,18083,16,0,0
3468,13042,17625,16,0,0
3469,13375,17958,16,0,0
3470,13458,18125,16,0,0
3471,13417,18125,16,0,0
3472,13334,18000,16,0,0
3473,13458,17875,16,0,0
3474,13417,17958,16,0,0
3475,13209,17833,16,0,0
3476,13167,17708,16,0,0
3477,13542,18083,16,0,0
3478,13375,18041,16,0,0
3479,13125,17709,16,0,0
3480,13333,17875,16,0,0
3481,13208,17750,16,0,0
3482,13375,18083,16,0,0
3483,13416,18000,16,0,0
3484,13417,18041,16,0,0
3485,13375,18000,16,0,0
3486,13375,18042,16,0,0
3487,13417,18042,16,0,0
3488,13416,17917,16,0,0
3489,13125,17625,16,0,0
3490,13459,18083,16,0,0
3491,13291,17875,16,0,0
3492,13417,17959,16,0,0
3493,13292,17875,16,0,0
3494,13708,18334,16,0,0
3495,13500,18041,16,0,0
3496,13417,17959,16,0,0
3497,13333,17917,16,0,0
3498,13375,17958,16,0,0
3499,13459,18083,16,0,0
3500,13375,17959,16,0,0
3501,13250,17833,16,0,0
3502,13333,17959,16,0,0
3503,13334,17875,16,0,0
3504,13375,17917,16,0,0
3505,13500,18000,16,0,0
3506,13500,18125,16,0,0
3507,13500,18125,16,0,0
3508,13291,17917,16,0,0
3509,13334,17958,16,0,0
3510,13334,17875,16,0,0
3511,13625,18250,16,0,0
3512,13542,18041,16,0,0
3513,13167,17750,16,0,0
3514,13375,17917,16,0,0
3515,13292,17833,16,0,0
3516,13166,17792,16,0,0
3517,13666,18250,16,0,0
3518,13334,17875,16,0,0
3519,13916,18667,16,0,0
3520,13291,17875,16,0,0
3521,13333,18041,16,0,0
3522,13375,18000,16,0,0
3523,13250,17792,16,0,0
3524,13250,17834,16,0,0
3525,13292,17917,16,0,0
3526,13333,17959,16,0,0
3527,13292,17917,16,0,0
3528,13625,18292,16,0,0
3529,13334,17875,16,0,0
3530,13292,17833,16,0,0
3531,13458,18083,16,0,0
3532,13416,17958,16,0,0
3533,13500,18041,16,0,0
3534,13209,17792,16,0,0
3535,13292,17917,16,0,0
3536,13375,18000,16,0,0
3537,13459,18084,16,0,0
3538,13333,18041,16,0,0
3539,13333,17916,16,0,0
3540,13416,18000,16,0,0
3541,13334,17916,16,0,0
3542,13583,18375,16,0,0
3543,13166,17750,16,0,0
3544,13291,17875,16,0,0
3545,13167,17625,16,0,0
3546,13250,17834,16,0,0
3547,13416,18000,16,0,0
3548,13250,17791,16,0,0
3549,13417,17875,16,0,0
3550,13375,17958,16,0,0
3551,13375,17958,16,0,0
3552,13458,18083,16,0,0
3553,13166,17667,16,0,0
3554,13292,17958,16,0,0
3555,13166,17708,16,0,0
3556,13541,18125,16,0,0
3557,13125,17667,16,0,0
3558,13375,17791,16,0,0
3559,13334,18000,16,0,0
3560,13334,17875,16,0,0
3561,13584,18083,16,0,0
3562,13208,17833,16,0,0
3563,13416,18000,16,0,0
3564,13667,18167,16,0,0
3565,13458,17959,16,0,0
3566,13416,17959,16,0,0
3567,13458,18125,16,0,0
3568,13167,17792,16,0,0
3569,13459,18083,16,0,0
3570,13500,18125,16,0,0
3571,13792,18375,16,0,0
3572,13458,18083,16,0,0
3573,13542,18125,16,0,0
3574,13417,18000,16,0,0
3575,13542,18167,16,0,0
3576,13458,18000,16,0,0
3577,13208,17833,16,0,0
3578,13292,17875,16,0,0
3579,13209,17792,16,0,0
3580,13292,17833,16,0,0
3581,13334,17916,16,0,0
3582,13458,18083,16,0,0
3583,13417,17917,16,0,0
3584,13333,17750,16,0,0
3585,13292,17833,16,0,0
3586,13208,17792,16,0,0
3587,13291,17875,16,0,0
3588,13208,17667,16,0,0
3589,13333,17916,16,0,0
3590,13875,18750,16,0,0
3591,14209,19083,16,0,0
3592,14042,18583,16,0,0
3593,13542,18208,16,0,0
3594,13625,18166,16,0,0
3595,13375,18125,16,0,0
3596,13459,18041,16,0,0
3597,13458,18083,16,0,0
3598,13166,17834,16,0,0
3599,13625,18083,16,0,0
3600,13541,18209,16,0,0
3601,13375,17958,16,0,0
3602,13083,17625,16,0,0
3603,13292,17833,16,0,0
3604,13417,18459,16,0,0
3605,14167,18709,16,0,0
3606,13208,17833,16,0,0
3607,13250,17834,16,0,0
3608,13375,18000,16,0,0
3609,13208,17875,16,0,0
3610,13458,18042,16,0,0
3611,13458,17875,16,0,0
3612,13500,18083,16,0,0
3613,13208,17833,16,0,0
3614,13333,17833,16,0,0
3615,13458,18042,16,0,0
3616,13334,17917,16,0,0
3617,13459,18042,16,0,0
3618,13459,18041,16,0,0
3619,13375,17958,16,0,0
3620,13250,17750,16,0,0
3621,13375,17875,16,0,0
3622,13500,18042,16,0,0
3623,13292,17916,16,0,0
3624,13250,17833,16,0,0
3625,13333,18042,16,0,0
3626,13333,18000,16,0,0
3627,13458,18083,16,0,0
3628,13333,17875,16,0,0
3629,13375,18000,16,0,0
3630,13250,17917,16,0,0
3631,13125,17666,16,0,0
3632,13417,18000,16,0,0
3633,13250,17708,16,0,0
3634,13375,18000,16,0,0
3635,13333,17875,16,0,0
3636,13333,17875,16,0,0
3637,13625,18167,16,0,0
3638,13500,18125,16,0,0
3639,13250,17875,16,0,0
3640,13375,17958,16,0,0
3641,13166,17833,16,0,0
